PROVNUM,PROVNAME,ADDRESS,CITY,STATE,ZIP,PHONE,COUNTY_SSA,COUNTY_NAME,BEDCERT,RESTOT,INHOSP,CCRC_FACIL,SFF,CHOW_LAST_12MOS,SPRINKLER_STATUS,EXP_TOTAL,ADJ_TOTAL,OWNERSHIP,CERTIFICATION,CYCLE_1_DEFS,CYCLE_1_NFROMDEFS,CYCLE_1_NFROMCOMP,CYCLE_1_DEFS_SCORE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,CYCLE_1_SURVEY_DATE,CYCLE_2_SURVEY_DATE,FINE_CNT,FINE_TOT,CYCLE_2_TOTAL_SCORE
015178,GREENE COUNTY NURSING HOME,509 WILSON AVE,EUTAW,AL,35462,2053724545,310,Greene,72,49.7,False,False,False,False,True,2.93381,3.83484,Government - County,Medicare and Medicaid,7,7,0,48,1,0,48,2017-05-24,2016-06-09,0,0,48
015179,PARKWOOD HEALTH CARE FACILITY,3301 STADIUM DRIVE,PHENIX CITY,AL,36867,3342970237,560,Russell,74,71.2,False,False,False,False,True,3.04558,4.89249,For profit - Individual,Medicare and Medicaid,10,5,6,60,1,0,60,2017-10-05,2016-10-31,1,114193,402
015180,GADSDEN HEALTH AND REHAB CENTER,1945 DAVIS DRIVE,GADSDEN,AL,35904,2565474938,270,Etowah,168,157.0,False,False,False,False,True,3.08287,4.51575,For profit - Partnership,Medicare and Medicaid,2,2,0,12,1,0,12,2017-10-19,2016-11-10,1,10250,112
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",206 PALMER AVENUE,GEORGIANA,AL,36033,3343762267,60,Butler,91,78.7,False,False,False,False,True,2.96563,4.30765,For profit - Individual,Medicare and Medicaid,3,3,0,24,1,0,24,2017-01-26,2015-12-31,0,0,20
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,4525 ST STEPHENS ROAD,EIGHT MILE,AL,36613,2514520996,480,Mobile,172,152.9,False,False,False,False,True,3.41629,3.16027,For profit - Partnership,Medicare and Medicaid,11,5,6,457,1,0,457,2017-02-27,2016-03-17,1,112106,60
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,412 CLOVERDALE ROAD,SCOTTSBORO,AL,35768,2562591505,350,Jackson,141,131.1,False,False,False,False,True,2.79135,3.71558,For profit - Corporation,Medicare and Medicaid,7,7,0,40,1,0,40,2017-04-13,2016-03-10,0,0,40
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",2201 32ND STREET,NORTHPORT,AL,35476,2053395700,620,Tuscaloosa,200,177.9,False,False,False,False,True,3.06538,4.27731,For profit - Corporation,Medicare and Medicaid,5,5,0,20,1,0,20,2016-11-10,2015-12-03,0,0,40
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",THIRD AVENUE    P O BOX 607,MOUNDVILLE,AL,35474,2053712252,320,Hale,68,57.6,False,False,False,False,True,3.21721,4.46692,For profit - Corporation,Medicare and Medicaid,2,2,0,8,1,0,8,2017-02-02,2016-03-10,0,0,4
015189,DIVERSICARE OF PELL CITY,"510 WOLF CREEK ROAD, NORTH",PELL CITY,AL,35125,2053383329,570,St. Clair,94,73.9,False,False,False,False,True,2.94988,3.01671,For profit - Corporation,Medicare and Medicaid,13,8,5,64,1,0,64,2017-04-13,2016-04-21,0,0,20
015191,BROWN NURSING HOME,2334 WASHINGTON STREET,ALEXANDER CITY,AL,35010,2563299061,610,Tallapoosa,68,64.0,False,False,False,False,True,3.11597,4.32728,For profit - Corporation,Medicare and Medicaid,6,6,0,24,1,0,24,2017-01-05,2015-11-19,0,0,28
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",1910 PEPPERELL PKWY,OPELIKA,AL,36801,3347491471,400,Lee,225,157.5,False,False,False,False,True,2.96598,3.38657,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-04-20,2016-04-14,0,0,8
015193,CROWNE HEALTH CARE OF GREENVILLE,408 COUNTRY CLUB DRIVE,GREENVILLE,AL,36037,3343822693,60,Butler,118,101.0,False,False,False,False,True,3.13988,4.60468,For profit - Corporation,Medicare and Medicaid,7,4,3,24,1,0,24,2017-03-16,2016-02-25,0,0,12
015194,PIEDMONT HEALTH CARE CENTER,30 ROUNDTREE DRIVE,PIEDMONT,AL,36272,2564478258,70,Calhoun,91,82.8,False,False,False,False,True,3.13151,4.68448,Government - City,Medicare and Medicaid,1,1,0,4,1,0,4,2017-01-05,2015-12-03,0,0,8
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,415 COOK SPRINGS,PELL CITY,AL,35125,2053382221,570,St. Clair,168,154.6,False,True,False,False,True,2.91155,5.82457,Non profit - Corporation,Medicare and Medicaid,8,8,0,44,1,0,44,2017-07-20,2016-07-28,0,0,52
015196,DIVERSICARE OF LANETT,702 SOUTH 13TH STREET,LANETT,AL,36863,3346441111,80,Chambers,85,79.2,False,False,False,False,True,2.81215,3.36276,For profit - Corporation,Medicare and Medicaid,8,8,0,44,1,0,44,2017-03-09,2016-02-04,0,0,28
015197,LAFAYETTE EXTENDED CARE,805 HOSPITAL STREET SOUTHWEST,LAFAYETTE,AL,36862,3348648854,80,Chambers,69,63.7,False,False,False,False,True,2.67532,4.67168,For profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2016-11-17,2015-10-08,0,0,56
015199,CROWNE HEALTH CARE OF EUFAULA,430 RIVERS AVENUE,EUFAULA,AL,36027,3346876627,20,Barbour,180,152.1,False,False,False,False,True,2.98001,4.88361,For profit - Corporation,Medicare and Medicaid,2,2,1,20,1,0,20,2017-02-27,2016-02-04,0,0,36
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,877 CEDAR BLUFF ROAD,CENTRE,AL,35960,2569275778,90,Cherokee,185,164.6,False,True,False,False,True,3.0724,5.05615,Government - County,Medicare and Medicaid,3,3,0,36,1,0,36,2017-09-07,2016-09-15,0,0,52
015201,"GENERATIONS OF RED BAY, LLC",106 TENTH AVENUE NORTHWEST,RED BAY,AL,35582,2563564982,290,Franklin,90,69.0,False,False,False,False,True,2.80541,4.28608,For profit - Corporation,Medicare and Medicaid,11,11,0,64,1,0,64,2017-06-08,2016-06-16,0,0,40
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,2301 RAINBOW DRIVE,GADSDEN,AL,35999,2565433467,270,Etowah,209,157.0,False,False,False,False,True,3.08795,4.51007,For profit - Corporation,Medicare and Medicaid,2,2,0,24,1,0,24,2017-05-18,2016-04-07,0,0,20
015203,ATTALLA HEALTH AND REHAB,915 STEWART AVENUE SOUTHEAST,ATTALLA,AL,35954,2565387852,270,Etowah,182,142.6,False,False,False,False,True,2.99537,3.47373,For profit - Corporation,Medicare and Medicaid,8,8,0,52,1,0,52,2017-06-15,2016-05-19,1,59881,211
015204,GOODWATER HEALTHCARE CENTER,16 JONES HILL ROAD,GOODWATER,AL,35072,2568396711,180,Coosa,72,61.9,False,False,False,False,True,2.74974,4.72521,For profit - Individual,Medicare and Medicaid,6,6,0,32,1,0,32,2017-02-16,2016-01-28,0,0,8
015206,DECATUR HEALTH & REHAB CENTER,2326 MORGAN AVENUE SOUTHWEST,DECATUR,AL,35603,2563405765,510,Morgan,119,112.1,False,False,False,False,True,3.03824,3.89982,For profit - Corporation,Medicare and Medicaid,12,12,0,68,1,0,68,2017-03-23,2016-03-10,0,0,16
015208,"OZARK HEALTH AND REHABILITATION, LLC",312 BRYAN DRIVE,OZARK,AL,36360,3347742561,220,Dale,149,139.9,False,False,False,False,True,3.03697,4.285,For profit - Corporation,Medicare and Medicaid,4,3,1,24,1,0,24,2017-05-18,2016-04-14,0,0,8
015209,DIVERSICARE OF BESSEMER,820 GOLF COURSE ROAD,BESSEMER,AL,35020,2054255241,360,Jefferson,180,141.6,False,False,False,False,True,2.90266,4.02781,For profit - Corporation,Medicare and Medicaid,5,5,0,36,1,0,36,2016-10-06,2015-11-19,1,1300,56
015210,"OPP HEALTH AND REHABILITATION, LLC",115 PAULK AVENUE  P O BOX 730,OPP,AL,36467,3344934558,190,Covington,197,154.7,False,False,False,False,True,3.06291,4.01749,For profit - Individual,Medicare and Medicaid,6,6,0,52,1,0,52,2017-06-15,2016-08-04,0,0,12
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,857 CRAWFORD LANE,MOBILE,AL,36617,2514763420,480,Mobile,131,122.8,False,False,False,False,True,3.18211,3.80922,For profit - Corporation,Medicare and Medicaid,6,6,0,24,1,0,24,2016-12-15,2015-10-29,0,0,48
015212,SELF HEALTH CARE & REHAB CENTER INC,131 EAST CREST ROAD,HUEYTOWN,AL,35023,2054912411,360,Jefferson,131,92.2,False,False,False,False,True,2.89521,5.07669,For profit - Corporation,Medicare and Medicaid,3,3,0,4,1,0,4,2017-01-26,2015-12-31,0,0,20
015213,TROY HEALTH & REHABILITATION CENTER,515 ELBA HIGHWAY,TROY,AL,36079,3345660880,540,Pike,234,144.7,False,False,False,False,True,3.01211,4.9405,For profit - Corporation,Medicare and Medicaid,12,12,0,60,1,0,60,2017-10-26,2017-02-16,0,0,8
015214,MADISON MANOR NURSING HOME,3891 SULLIVAN ST,MADISON,AL,35758,2567729243,440,Madison,80,70.8,False,False,False,False,True,3.34725,4.04144,For profit - Corporation,Medicare and Medicaid,4,4,0,20,1,0,20,2017-06-01,2016-06-16,0,0,32
015215,BIBB MED CENTER NURSING HOME,208 PIERSON AVE,CENTREVILLE,AL,35042,2059263308,30,Bibb,131,107.5,True,True,False,False,True,,,Government - County,Medicare and Medicaid,5,5,0,16,1,0,16,2017-06-08,2016-06-23,0,0,72
015216,OAKVIEW MANOR HEALTH CARE CENTER,929 MIXON SCHOOL ROAD,OZARK,AL,36360,3347742631,220,Dale,138,128.5,False,False,False,False,True,2.76454,4.47368,Non profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2016-12-08,2015-10-22,0,0,48
015217,BIRMINGHAM NURSING AND REHABILITATION CTR,1000 DUGAN AVENUE,BIRMINGHAM,AL,35214,2057988780,360,Jefferson,132,123.5,False,False,False,False,True,2.98962,3.2805,For profit - Partnership,Medicare and Medicaid,16,11,8,104,1,0,104,2017-04-20,2016-04-21,1,11703,20
015220,THOMASVILLE HEALTHCARE AND REHABILITATION CENTER,1425 MOSLEY DRIVE,THOMASVILLE,AL,36784,3346365614,120,Clarke,80,76.4,False,False,False,False,True,,,For profit - Corporation,Medicare and Medicaid,2,2,2,8,1,0,8,2017-02-09,2016-01-14,0,0,0
015221,"CHAPMAN HEALTHCARE CENTER, INC",3701 DADEVILLE ROAD,ALEXANDER CITY,AL,35010,2562346366,610,Tallapoosa,188,143.6,False,False,False,False,True,2.80131,5.37462,For profit - Corporation,Medicare and Medicaid,4,4,0,24,1,0,24,2017-05-04,2016-05-19,0,0,28
015222,FAIRHOPE HEALTH & REHAB,108 SOUTH CHURCH STREET,FAIRHOPE,AL,36532,2519282153,10,Baldwin,131,59.7,False,False,False,True,True,2.9879,4.17942,Non profit - Corporation,Medicare and Medicaid,8,8,1,60,1,0,60,2017-05-18,2016-04-21,0,0,52
015223,NORTHSIDE HEALTH CARE,700 HUTCHINS AVENUE,GADSDEN,AL,35901,2565437101,270,Etowah,115,92.3,False,False,False,False,True,2.99034,3.67206,For profit - Corporation,Medicare and Medicaid,6,6,1,44,1,0,44,2017-08-17,2016-08-25,0,0,4
015225,BARFIELD HEALTH CARE INC,22444 HIGHWAY 431,GUNTERSVILLE,AL,35976,2565823112,470,Marshall,113,104.5,False,False,False,False,True,3.02754,5.30677,For profit - Corporation,Medicare and Medicaid,5,5,0,32,1,0,32,2017-07-28,2016-06-09,0,0,16
015227,"GENERATIONS OF VERNON, LLC",1050 CONVALESCENT ROAD,VERNON,AL,35592,2056959313,370,Lamar,158,122.9,False,False,False,False,True,2.8074,4.61261,For profit - Corporation,Medicare and Medicaid,6,6,0,44,1,0,44,2017-05-11,2016-03-24,0,0,4
015228,BLUE RIDGE HEALTHCARE MONTGOMERY,4490 VIRGINIA LOOP ROAD,MONTGOMERY,AL,36116,3342816826,500,Montgomery,121,90.8,False,False,False,True,True,3.0985,3.92836,For profit - Corporation,Medicare and Medicaid,6,6,0,32,1,0,32,2017-03-09,2016-02-04,2,122353,120
015303,BLUE RIDGE HEALTHCARE BIRMINGHAM,1028 BESSEMER RD,BIRMINGHAM,AL,35228,2059231777,360,Jefferson,163,117.9,False,False,False,True,True,2.96476,3.68165,For profit - Corporation,Medicare and Medicaid,5,5,0,32,1,0,32,2017-10-05,2016-11-03,0,0,16
015315,"RIDGEWOOD HEALTH SERVICES, INC.",201 OAKHILL ROAD,JASPER,AL,35504,2052214862,630,Walker,98,68.1,False,False,False,False,True,2.78334,3.76239,For profit - Individual,Medicare and Medicaid,2,2,0,8,1,0,8,2017-02-02,2016-01-07,0,0,12
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,300 PLAZA DRIVE P O BOX 311227,ENTERPRISE,AL,36331,3343479541,150,Coffee,257,204.9,False,False,False,False,True,3.07305,5.11588,Government - City,Medicare and Medicaid,8,8,0,32,1,0,32,2017-11-16,2017-03-23,0,0,60
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",3141 OLD COLUMBIANA ROAD,BIRMINGHAM,AL,35226,2058221580,360,Jefferson,101,91.8,False,False,False,False,True,3.36608,3.96588,For profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2017-05-25,2016-06-09,0,0,48
015330,MARENGO NURSING HOME,608 NORTH MAIN STREET,LINDEN,AL,36748,3342958631,450,Marengo,78,73.9,False,False,False,False,True,,,Non profit - Other,Medicare and Medicaid,5,5,0,60,2,30,90,2017-02-15,2016-01-28,1,27145,48
015331,"PHENIX CITY HEALTH CARE, INC",3900 LAKEWOOD DRIVE,PHENIX CITY,AL,36867,3342988247,560,Russell,86,82.0,False,False,False,False,True,2.89031,4.45712,For profit - Corporation,Medicare and Medicaid,1,1,0,8,1,0,8,2017-10-19,2016-12-08,0,0,0
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",142 WEST THIRD STREET,LUVERNE,AL,36049,3343356528,200,Crenshaw,151,141.9,False,False,False,False,True,2.94072,3.88121,For profit - Corporation,Medicare and Medicaid,4,4,0,20,1,0,20,2017-03-02,2016-01-28,0,0,20
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,2625 LAUREL OAK DRIVE,BESSEMER,AL,35022,2054974520,360,Jefferson,130,122.6,False,True,False,False,True,2.95776,4.60306,Non profit - Corporation,Medicare and Medicaid,9,9,0,52,1,0,52,2017-05-25,2016-06-16,0,0,56
015371,HERITAGE HEALTH CARE & REHAB INC,1101 SNOWS MILL AVENUE,TUSCALOOSA,AL,35406,2057595179,620,Tuscaloosa,216,162.1,False,False,False,False,True,2.87355,4.7946,For profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-04-06,2016-03-17,0,0,52
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,"2061 POOLE DRIVE, NW",HUNTSVILLE,AL,35810,2568529290,440,Madison,90,81.5,False,True,False,False,True,,,For profit - Partnership,Medicare and Medicaid,2,2,0,20,1,0,20,2017-06-22,2016-06-16,0,0,8
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,212 DOTHAN ROAD,ABBEVILLE,AL,36310,3345852241,330,Henry,142,102.3,False,False,False,False,True,2.95405,5.02972,Government - County,Medicare and Medicaid,2,2,0,8,1,0,8,2017-05-04,2016-03-31,1,19338,36
015374,CAMDEN NURSING FACILITY INC.,210 PONDEROSA DRIVE,CAMDEN,AL,36726,3346824231,650,Wilcox,95,74.7,False,False,False,False,True,2.84893,4.98093,For profit - Corporation,Medicare and Medicaid,8,8,6,253,1,0,253,2016-11-12,2016-01-07,1,162246,36
015375,ANNISTON HEALTH AND REHAB SERVICES,P.O. BOX 1825,ANNISTON,AL,36207,2562364949,70,Calhoun,85,41.9,False,False,False,False,True,2.66378,4.00017,Non profit - Other,Medicare and Medicaid,4,4,0,36,1,0,36,2017-04-27,2016-04-01,1,135656,308
015376,DIVERSICARE OF WINFIELD,144 COUNTY HWY 14,WINFIELD,AL,35594,2054874211,460,Marion,123,113.2,False,False,False,False,True,2.82556,3.44786,For profit - Corporation,Medicare and Medicaid,11,10,1,44,1,0,44,2017-06-28,2016-08-18,2,2013,12
015378,MARSHALL MANOR NURSING HOME,3120 NORTH STREET,GUNTERSVILLE,AL,35976,2565826561,470,Marshall,91,81.5,False,False,False,False,True,3.18151,4.74639,For profit - Corporation,Medicare and Medicaid,3,3,0,8,1,0,8,2017-05-18,2016-05-05,0,0,24
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,500 SPANISH FORT BLVD,SPANISH FORT,AL,36527,2516267007,10,Baldwin,60,39.8,False,True,False,False,True,3.17439,4.70324,Non profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-01-19,2015-11-05,0,0,12
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,1900 OLIVE STREET,CULLMAN,AL,35055,2567391430,210,Cullman,149,136.4,False,False,False,False,True,3.08336,3.94855,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-03-30,2016-02-25,0,0,16
015386,ADAMS NURSING HOME,1555 HILLABEE STREET,ALEXANDER CITY,AL,35010,2563290847,610,Tallapoosa,88,61.2,False,False,False,False,True,2.74987,5.4206,For profit - Corporation,Medicare and Medicaid,1,1,0,0,0,0,0,2016-12-01,2015-10-01,0,0,28
015388,EAST GLEN,53 MEDICAL PARK DRIVE EAST,BIRMINGHAM,AL,35235,2058331777,360,Jefferson,108,100.4,False,False,False,False,True,3.06277,3.87243,Non profit - Corporation,Medicare and Medicaid,6,6,0,36,1,0,36,2017-10-19,2016-12-13,0,0,20
015390,CAPITOL HILL HEALTHCARE CENTER,520 SOUTH HULL STREET,MONTGOMERY,AL,36104,3348342920,500,Montgomery,284,253.3,False,False,False,False,True,2.96261,4.62766,For profit - Corporation,Medicare and Medicaid,2,2,0,8,1,0,8,2017-02-09,2016-01-07,0,0,12
015391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",410 WILSON DRIVE SOUTHWEST,JACKSONVILLE,AL,36265,2564357704,70,Calhoun,167,151.8,False,False,False,False,True,3.28859,4.10148,For profit - Corporation,Medicare and Medicaid,4,4,0,40,1,0,40,2017-08-24,2016-07-21,1,22887,96
015392,CYPRESS COVE CARE CENTER,200 ALABAMA AVENUE,MUSCLE SHOALS,AL,35661,2563814330,160,Colbert,90,79.7,False,False,False,False,True,3.17792,3.07443,For profit - Corporation,Medicare and Medicaid,2,2,0,24,1,0,24,2017-05-25,2016-05-26,0,0,0
015393,CROWNE HEALTH CARE OF MONTGOMERY,1837 UPPER WETUMPKA ROAD,MONTGOMERY,AL,36107,3342648416,500,Montgomery,185,156.8,False,False,False,False,True,3.03762,4.78917,For profit - Corporation,Medicare and Medicaid,6,6,0,36,1,0,36,2016-10-20,2015-11-10,0,0,20
015396,COLONIAL HAVEN CARE & REHABILITATION CENTER,616 ARMORY STREET,GREENSBORO,AL,36744,3346243054,320,Hale,97,84.2,False,False,False,False,True,2.80578,3.6922,For profit - Corporation,Medicare and Medicaid,3,3,0,8,1,0,8,2017-01-26,2015-12-17,0,0,8
015398,MONROE MANOR HEALTH & REHABILITATION CENTER,236 WEST CLAIBORNE STREET,MONROEVILLE,AL,36460,2515752648,490,Monroe,84,79.9,False,False,False,False,True,3.22583,4.25675,For profit - Corporation,Medicare and Medicaid,5,5,5,20,1,0,20,2017-10-05,2016-10-06,0,0,8
015400,MEADOWVIEW NURSING CENTER,7300 OLD HIGHWAY 78 EAST,PELL CITY,AL,35128,2056405212,570,St. Clair,59,50.8,False,False,False,False,True,3.07123,4.31259,For profit - Corporation,Medicare and Medicaid,5,5,0,32,1,0,32,2017-02-16,2016-02-11,0,0,24
015402,EL REPOSO NURSING FACILITY,260 MILNER CHAPEL ROAD,FLORENCE,AL,35634,2567572143,380,Lauderdale,60,58.7,False,False,False,False,True,3.06721,4.30273,Non profit - Church related,Medicare and Medicaid,1,1,0,4,1,0,4,2017-04-20,2016-04-07,0,0,24
015403,"PALM GARDENS HEALTH AND REHABILITATION, LLC",3104 DAUPHIN SQUARE CONNECTOR,MOBILE,AL,36607,2514502800,480,Mobile,100,84.4,False,False,False,False,True,3.28138,4.18093,For profit - Corporation,Medicare and Medicaid,3,3,2,16,1,0,16,2017-07-13,2016-06-30,0,0,4
015406,"GRAND BAY CONVALESCENT HOME, INC.",13750 HIGHWAY 90 WEST P.O. BOX 328,GRAND BAY,AL,36541,2518656443,480,Mobile,92,82.2,False,False,False,False,True,3.62577,3.60703,For profit - Corporation,Medicare and Medicaid,6,6,0,32,1,0,32,2017-05-11,2016-06-09,1,4550,76
015407,HEALTH CARE INC,P O BOX 130,ASHVILLE,AL,35953,2055945148,570,St. Clair,53,45.6,False,False,False,False,True,2.60523,4.13909,For profit - Individual,Medicare and Medicaid,3,3,0,24,1,0,24,2017-04-20,2016-04-07,0,0,8
015408,"WALKER REHABILITATION CENTER, INC",350 NORTHEAST 4TH STREET     P O BOX 30,CARBON HILL,AL,35549,2059244404,630,Walker,59,47.2,False,False,False,False,True,2.87632,4.53942,For profit - Corporation,Medicare and Medicaid,4,4,0,28,2,14,42,2017-01-26,2015-12-31,1,2097,52
015410,EAST ALABAMA MEDICAL CENTER SKILLED NURSING FACILI,2000 PEPPERELL PARKWAY,OPELIKA,AL,36802,3347054181,400,Lee,26,21.8,True,False,False,False,True,3.68433,6.88603,Non profit - Other,Medicare,0,0,0,0,0,0,0,2016-10-06,2015-12-17,0,0,0
015411,SHELBY RIDGE NURSING HOME,881 3RD STREET NORTHEAST,ALABASTER,AL,35007,2056208500,580,Shelby,131,126.2,False,False,False,False,True,3.05174,5.23509,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2016-12-15,2015-10-29,0,0,24
015413,LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER,2911 EARL GOODWIN PARKWAY,SELMA,AL,36703,3348751868,230,Dallas,68,63.0,False,False,False,False,True,2.97542,2.33825,For profit - Corporation,Medicare and Medicaid,2,2,2,8,1,0,8,2016-11-18,2015-12-09,0,0,16
015414,LAFAYETTE NURSING HOME,555 B STREET SW,LAFAYETTE,AL,36862,3348649371,80,Chambers,63,56.4,False,False,False,False,True,2.62006,3.56052,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2016-10-07,2015-11-19,0,0,52
015416,ANDALUSIA MANOR,670 MOORE RD,ANDALUSIA,AL,36420,3342224544,190,Covington,154,138.4,False,False,False,False,True,2.82831,4.74817,For profit - Corporation,Medicare and Medicaid,2,2,0,20,1,0,20,2016-12-22,2016-03-03,0,0,8
015417,OAKWOOD-NORTH BALDWIN'S CENTER FOR LIVING,2010 MEDICAL CENTER DRIVE,BAY MINETTE,AL,36507,2513493735,10,Baldwin,75,60.6,False,False,False,False,True,3.04287,4.58034,Non profit - Corporation,Medicare and Medicaid,3,3,0,12,1,0,12,2017-03-23,2016-03-31,0,0,8
015419,HARTFORD HEALTH CARE,217 TORO ROAD,HARTFORD,AL,36344,3345883842,300,Geneva,86,97.4,False,False,False,False,True,3.10917,3.00332,For profit - Corporation,Medicare and Medicaid,2,2,1,8,1,0,8,2016-12-15,2015-10-22,0,0,32
015422,TLC NURSING CENTER,212 ELLEN STREET,ONEONTA,AL,35121,2056253520,40,Blount,103,94.5,False,False,False,False,True,3.25389,3.57236,For profit - Corporation,Medicare and Medicaid,13,10,3,197,1,0,197,2017-08-10,2016-09-01,1,9563,0
015423,BROOKDALE UNIVERSITY PARK SNF (AL),501 UNIVERSITY PARK DRIVE,BIRMINGHAM,AL,35209,2058700786,360,Jefferson,66,53.7,False,True,False,False,True,3.56714,3.61439,For profit - Corporation,Medicare,6,6,0,28,1,0,28,2016-10-06,2015-11-05,0,0,80
015424,ROANOKE REHABILITATION & HEALTHCARE CENTER,680 SEYMOUR DRIVE,ROANOKE,AL,36274,3348636151,550,Randolph,65,58.9,False,False,False,False,True,2.97627,4.30464,For profit - Corporation,Medicare and Medicaid,5,5,0,20,1,0,20,2017-03-30,2016-03-17,0,0,24
015425,WESTSIDE TERRACE HEALTH & REHABILITATION CENTER,501 NORTH WOODBURN DRIVE,DOTHAN,AL,36303,3347941000,340,Houston,165,160.2,False,False,False,False,True,3.06001,4.8751,For profit - Corporation,Medicare and Medicaid,1,0,1,4,0,0,4,2017-08-17,2016-09-01,0,0,32
015426,CROWNE HEALTH CARE OF SPRINGHILL,3712 DAUPHIN ST,MOBILE,AL,36608,2513043013,480,Mobile,20,20.1,False,False,False,False,True,3.93847,4.64732,For profit - Corporation,Medicare,1,1,1,16,1,0,16,2017-10-19,2016-12-15,1,13627,4
015433,ST MARTIN'S IN THE PINES,4941 MONTEVALLO ROAD,BIRMINGHAM,AL,35210,2059561831,360,Jefferson,128,122.8,False,True,False,False,True,3.26256,4.89129,Non profit - Corporation,Medicare and Medicaid,6,6,1,52,1,0,52,2017-08-24,2016-08-11,0,0,32
015434,LYNWOOD NURSING HOME,4164 HALLS MILL ROAD,MOBILE,AL,36693,2516615404,480,Mobile,127,106.9,False,False,False,False,True,3.0561,3.54611,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-06-29,2016-06-23,0,0,28
015435,SPRINGHILL SENIOR RESIDENCE,3717 DAUPHIN STREET,MOBILE,AL,36608,2513430909,480,Mobile,151,93.0,False,False,False,False,True,3.09514,4.821,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-10-12,2016-12-01,0,0,28
015436,HILLVIEW TERRACE,100 PERRY HILL RD,MONTGOMERY,AL,36109,3342720171,500,Montgomery,143,129.9,False,False,False,False,True,3.20486,4.80334,For profit - Corporation,Medicare and Medicaid,4,4,0,40,1,0,40,2016-11-17,2015-10-29,0,0,52
015437,"FOLSOM CENTER FOR REHABILITATION AND HEALTHCARE, T",401 ARNOLD STREET N.E.,CULLMAN,AL,35055,2567394409,210,Cullman,102,92.8,False,False,False,False,True,3.2059,5.02856,For profit - Corporation,Medicare and Medicaid,6,6,0,44,1,0,44,2017-09-07,2016-08-18,0,0,8
015440,"HUNTSVILLE HEALTH & REHABILITATION, LLC",4010 CHRIS DRIVE,HUNTSVILLE,AL,35802,2568838656,440,Madison,105,88.0,False,False,False,False,True,3.35193,3.65292,For profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2017-08-10,2016-06-23,0,0,68
